date,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38,rank_39,rank_40,rank_41,rank_42,rank_43,rank_44,rank_45,rank_46,rank_47,rank_48,rank_49,rank_50
2023-10-25 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,SHIB,AVAX,ATOM,UNI,LDO,NEAR,APE,AAVE,GRT,RNDR,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,ZRX,YFI,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,MTL
2023-10-25 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,SHIB,AVAX,ATOM,UNI,LDO,NEAR,APE,AAVE,GRT,RNDR,ALGO,SAND,AXS,GALA,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,ZRX,YFI,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,MTL
2023-10-25 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,SHIB,AVAX,ATOM,UNI,LDO,NEAR,APE,AAVE,GRT,RNDR,ALGO,SAND,AXS,GALA,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,ZRX,YFI,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,MTL
2023-10-26 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,SHIB,AVAX,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-26 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,GALA,ALGO,SAND,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,ENS,BAT,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-26 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-26 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,GAL,WAVES,FIDA,SUSHI,C98,SKL,RSR
2023-10-26 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-26 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,TOMO,LRC,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,C98,SUSHI,SKL,RSR
2023-10-27 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,SXP,ZRX,GAL,WAVES,FIDA,C98,SUSHI,SKL,RSR
2023-10-27 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,SHIB,AVAX,ATOM,UNI,LDO,NEAR,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,SXP,ZRX,WAVES,GAL,FIDA,C98,SUSHI,SKL,RSR
2023-10-27 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,SHIB,AVAX,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,C98,SUSHI,SKL,RSR
2023-10-27 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,IMX,FXS,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,C98,SUSHI,SKL,RSR
2023-10-27 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,SXP,ZRX,WAVES,GAL,FIDA,C98,SUSHI,SKL,RSR
2023-10-27 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,GALA,AXS,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,SXP,ZRX,WAVES,GAL,FIDA,SUSHI,C98,SKL,KNC
2023-10-28 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-28 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,ZRX,SXP,GAL,WAVES,FIDA,SUSHI,C98,SKL,RSR
2023-10-28 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,YFI,SXP,ZRX,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-28 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,SXP,ZRX,YFI,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-28 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,SXP,YFI,ZRX,WAVES,FIDA,GAL,C98,SUSHI,SKL,RSR
2023-10-28 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,AXS,GALA,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,SXP,YFI,ZRX,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-29 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,CHZ,MANA,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,TOMO,BAL,SXP,ZRX,YFI,WAVES,GAL,FIDA,SUSHI,C98,SKL,RSR
2023-10-29 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,TOMO,BAL,ZRX,SXP,YFI,GAL,WAVES,C98,FIDA,SUSHI,SKL,RSR
2023-10-29 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,SHIB,AVAX,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,SAND,GALA,AXS,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,TOMO,BAL,ZRX,SXP,YFI,C98,GAL,WAVES,FIDA,SUSHI,SKL,RSR
2023-10-29 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,AXS,SAND,ALGO,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,ZRX,TOMO,BAL,SXP,YFI,C98,WAVES,GAL,FIDA,SUSHI,SKL,RSR
2023-10-29 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,GALA,SAND,AXS,ALGO,MANA,CRV,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,ZRX,BAL,TOMO,SXP,YFI,C98,WAVES,GAL,SUSHI,FIDA,SKL,RSR
2023-10-29 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,GALA,AXS,SAND,ALGO,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,BAL,ZRX,TOMO,SXP,YFI,C98,GAL,WAVES,SUSHI,FIDA,SKL,RSR
2023-10-30 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,AXS,GALA,SAND,ALGO,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,ZRX,TOMO,BAL,YFI,SXP,C98,WAVES,GAL,SUSHI,FIDA,SKL,RSR
2023-10-30 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,AXS,GALA,ALGO,SAND,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,TOMO,BAL,ZRX,YFI,SXP,C98,WAVES,SUSHI,GAL,FIDA,SKL,RSR
2023-10-30 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,AXS,GALA,ALGO,SAND,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,TOMO,BAL,ZRX,YFI,SXP,C98,WAVES,SUSHI,GAL,FIDA,SKL,RSR
2023-10-30 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,AXS,ALGO,GALA,SAND,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,TOMO,ZRX,BAL,YFI,SXP,C98,WAVES,SUSHI,FIDA,GAL,SKL,RSR
2023-10-30 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,AXS,GALA,SAND,CRV,MANA,CHZ,GMT,IMX,FXS,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,TOMO,ZRX,BAL,YFI,SXP,C98,WAVES,FIDA,SUSHI,GAL,SKL,RSR
2023-10-30 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,AXS,SAND,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,TOMO,ZRX,BAL,SXP,YFI,C98,WAVES,FIDA,SUSHI,GAL,SKL,RSR
2023-10-31 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,AXS,GALA,SAND,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,BAND,CVX,ZRX,LRC,TOMO,BAL,YFI,SXP,C98,WAVES,FIDA,SUSHI,GAL,SKL,RSR
2023-10-31 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,GALA,AXS,SAND,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,ZRX,BAND,CVX,LRC,TOMO,BAL,SXP,YFI,C98,SUSHI,WAVES,FIDA,GAL,SKL,RSR
2023-10-31 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,GALA,SAND,AXS,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,BAND,CVX,LRC,ZRX,TOMO,BAL,SXP,YFI,SUSHI,C98,WAVES,FIDA,GAL,SKL,RSR
2023-10-31 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,AXS,SAND,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,ZRX,TOMO,BAL,SUSHI,SXP,YFI,C98,WAVES,GAL,FIDA,SKL,MTL
2023-10-31 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,ZRX,TOMO,BAL,SUSHI,SXP,YFI,C98,WAVES,GAL,FIDA,SKL,MTL
2023-10-31 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,RNDR,AAVE,GRT,ALGO,AXS,SAND,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,BAND,LRC,ZRX,TOMO,BAL,SUSHI,SXP,YFI,C98,WAVES,GAL,FIDA,SKL,MTL
2023-11-01 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,LRC,BAND,ZRX,TOMO,BAL,SUSHI,SXP,YFI,C98,WAVES,GAL,FIDA,SKL,MTL
2023-11-01 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,LRC,BAND,ZRX,SUSHI,TOMO,BAL,SXP,YFI,C98,WAVES,GAL,FIDA,SKL,MTL
2023-11-01 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,BCH,AVAX,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,LRC,BAND,TOMO,ZRX,SUSHI,BAL,SXP,YFI,C98,FIDA,WAVES,GAL,SKL,MTL
2023-11-01 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,SUSHI,LRC,BAND,ZRX,TOMO,BAL,SXP,YFI,FIDA,C98,WAVES,GAL,SKL,MTL
2023-11-01 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,SUSHI,ENS,CVX,LRC,BAND,ZRX,TOMO,BAL,SXP,YFI,C98,FIDA,WAVES,GAL,SKL,MTL
2023-11-01 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,SUSHI,ENS,CVX,LRC,BAND,ZRX,BAL,TOMO,SXP,YFI,C98,FIDA,WAVES,GAL,SKL,MTL
2023-11-02 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,MANA,CRV,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,SUSHI,ENS,CVX,LRC,BAND,BAL,ZRX,TOMO,SXP,YFI,C98,FIDA,WAVES,GAL,SKL,MTL
2023-11-02 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,MANA,CRV,CHZ,FXS,GMT,IMX,COMP,1INCH,SUSHI,BAT,ENS,CVX,LRC,BAND,BAL,ZRX,TOMO,SXP,YFI,C98,WAVES,FIDA,GAL,SKL,MTL
2023-11-02 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,FXS,GMT,IMX,COMP,1INCH,BAT,SUSHI,ENS,CVX,LRC,BAND,BAL,SXP,ZRX,TOMO,YFI,C98,WAVES,FIDA,GAL,SKL,MTL
2023-11-02 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,MANA,CRV,CHZ,FXS,GMT,IMX,COMP,1INCH,BAT,ENS,SUSHI,CVX,LRC,BAND,BAL,ZRX,SXP,TOMO,YFI,FIDA,WAVES,C98,GAL,SKL,MTL
2023-11-02 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,MANA,CRV,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,SUSHI,CVX,LRC,BAND,BAL,ZRX,SXP,TOMO,YFI,FIDA,WAVES,C98,GAL,SKL,RSR
2023-11-02 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,GRT,RNDR,ALGO,SAND,AXS,GALA,MANA,CRV,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,SUSHI,CVX,LRC,BAND,ZRX,BAL,SXP,TOMO,YFI,FIDA,WAVES,C98,GAL,SKL,RSR
2023-11-03 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,MANA,CRV,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,ENS,SUSHI,CVX,LRC,BAND,SXP,BAL,ZRX,YFI,WAVES,FIDA,C98,TOMO,GAL,SKL,RSR
2023-11-03 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,BAT,SUSHI,ENS,CVX,LRC,BAND,SXP,BAL,ZRX,YFI,WAVES,FIDA,C98,TOMO,GAL,SKL,RSR
2023-11-03 08:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,FXS,IMX,GMT,COMP,1INCH,SUSHI,BAT,ENS,CVX,LRC,BAND,SXP,BAL,ZRX,YFI,WAVES,FIDA,C98,GAL,TOMO,SKL,RSR
2023-11-03 12:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,RNDR,GRT,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,FXS,GMT,IMX,COMP,1INCH,SUSHI,BAT,ENS,CVX,LRC,BAND,SXP,ZRX,BAL,YFI,WAVES,FIDA,GAL,C98,TOMO,SKL,RSR
2023-11-03 16:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,GRT,RNDR,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,SUSHI,CVX,LRC,BAND,SXP,ZRX,BAL,YFI,WAVES,FIDA,GAL,C98,TOMO,SKL,RSR
2023-11-03 20:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,AAVE,APE,GRT,RNDR,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,GMT,FXS,IMX,COMP,1INCH,BAT,ENS,CVX,SUSHI,LRC,BAND,ZRX,SXP,BAL,YFI,WAVES,FIDA,GAL,C98,TOMO,SKL,RSR
2023-11-04 00:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,GRT,RNDR,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,IMX,FXS,GMT,COMP,1INCH,ENS,BAT,SUSHI,CVX,LRC,BAND,ZRX,SXP,BAL,YFI,WAVES,FIDA,GAL,C98,TOMO,SKL,RSR
2023-11-04 04:00:00+00:00,BTC,ETH,XRP,BNB,SOL,DOGE,TRX,LINK,DOT,LTC,AVAX,BCH,SHIB,ATOM,UNI,NEAR,LDO,APE,AAVE,GRT,RNDR,ALGO,SAND,AXS,GALA,CRV,MANA,CHZ,IMX,GMT,FXS,COMP,1INCH,ENS,BAT,SUSHI,CVX,LRC,BAND,ZRX,SXP,BAL,YFI,WAVES,FIDA,GAL,C98,TOMO,SKL,RSR
